lot_id,cota_cena_m
S03-Q23-B016-L079,83.210
S06-Q22-B017-L127,-27.108
S05-Q21-B018-L034,118.013
S03-Q23-B016-L080,83.104
S05-Q21-B018-L035,118.004
S05-Q21-B018-L036,117.993
S05-Q21-B018-L037,117.932
S03-Q23-B016-L081,83.128
S05-Q21-B018-L038,117.933
S03-Q23-B016-L082,83.092
S06-Q22-B017-L128,-27.261
S05-Q21-B018-L039,117.889
S03-Q23-B016-L083,83.050
S05-Q21-B018-L040,117.817
S05-Q21-B018-L041,117.798
S05-Q21-B018-L042,117.729
S03-Q23-B016-L084,83.020
S06-Q22-B017-L129,-26.057
S05-Q21-B018-L043,117.636
S03-Q23-B016-L085,82.989
S05-Q21-B018-L044,117.539
S03-Q23-B016-L086,82.951
S03-Q23-B016-L087,82.899
S06-Q22-B017-L130,-26.038
S05-Q21-B018-L045,117.468
S05-Q21-B018-L046,117.378
S03-Q23-B016-L088,82.856
S03-Q23-B016-L089,82.884
S05-Q21-B018-L047,117.288
S05-Q21-B018-L048,117.199
S03-Q23-B016-L090,82.878
S05-Q21-B018-L049,117.108
S06-Q22-B017-L131,-26.020
S03-Q23-B016-L091,82.849
S05-Q21-B018-L050,117.018
S03-Q23-B016-L092,82.832
S05-Q21-B018-L051,116.896
S05-Q21-B018-L052,116.720
S05-Q21-B018-L053,116.522
S03-Q23-B016-L093,80.995
S06-Q22-B017-L132,-26.019
S05-Q21-B018-L054,116.314
S03-Q23-B016-L094,81.172
S05-Q21-B018-L055,116.125
S05-Q21-B018-L056,115.927
S03-Q23-B016-L095,81.375
S06-Q22-B017-L133,-26.006
S05-Q21-B018-L057,115.728
S03-Q23-B016-L096,81.542
S05-Q21-B018-L058,115.626
S03-Q23-B016-L097,81.752
S05-Q21-B018-L059,115.483
S06-Q22-B017-L134,-25.982
S05-Q21-B018-L060,115.467
S03-Q23-B016-L098,81.934
S05-Q21-B018-L061,115.433
S03-Q23-B016-L099,82.147
S05-Q21-B018-L062,115.404
S05-Q21-B018-L063,116.884
S03-Q23-B016-L100,82.306
S06-Q22-B017-L135,-25.964
S05-Q21-B018-L064,116.726
S03-Q23-B016-L101,82.274
S05-Q21-B018-L065,116.846
S05-Q21-B018-L066,116.790
S03-Q23-B016-L102,82.240
S05-Q21-B018-L067,116.828
S06-Q22-B017-L136,-25.860
S03-Q23-B016-L103,82.231
S05-Q21-B018-L068,116.848
S03-Q23-B016-L104,82.130
S05-Q21-B018-L069,116.923
S06-Q22-B017-L137,-25.750
S05-Q21-B018-L070,116.989
S03-Q23-B016-L105,81.937
S05-Q21-B018-L071,117.042
S03-Q23-B016-L106,81.745
S05-Q21-B018-L072,117.038
S05-Q21-B018-L073,117.004
S03-Q23-B016-L107,81.610
S05-Q21-B018-L074,116.967
S06-Q22-B017-L138,-25.664
S05-Q21-B018-L075,116.980
S05-Q21-B018-L076,116.961
S03-Q23-B016-L108,81.338
S05-Q21-B018-L077,116.941
S05-Q21-B018-L078,116.809
S03-Q23-B016-L109,81.145
S06-Q22-B017-L139,-25.565
S03-Q23-B016-L110,80.952
S05-Q21-B018-L079,116.903
S05-Q21-B018-L080,116.882
S03-Q23-B016-L111,80.783
S05-Q21-B018-L081,116.774
S03-Q23-B016-L112,80.623
S06-Q22-B017-L140,-25.460
S05-Q21-B018-L082,116.701
S03-Q23-B016-L113,80.588
S05-Q21-B018-L083,116.619
S03-Q23-B016-L114,80.577
S05-Q21-B018-L084,116.529
S05-Q21-B018-L085,116.439
S03-Q23-B016-L115,80.549
S06-Q22-B017-L141,-25.365
S05-Q21-B018-L086,116.323
S03-Q23-B016-L116,80.223
S05-Q21-B018-L087,116.259
S03-Q23-B016-L117,80.558
S05-Q21-B018-L088,116.169
S05-Q21-B018-L089,116.019
S05-Q21-B018-L090,115.858
S06-Q22-B017-L142,-25.265
S03-Q23-B016-L118,80.415
S05-Q21-B018-L091,115.615
S03-Q23-B016-L119,80.184
S03-Q23-B016-L120,80.010
S05-Q21-B018-L092,115.457
S06-Q22-B017-L143,-25.212
S05-Q21-B018-L093,115.257
S05-Q21-B018-L094,115.159
S03-Q23-B016-L121,79.776
S05-Q21-B018-L095,115.096
S03-Q23-B016-L122,79.529
S05-Q21-B018-L096,115.014
S06-Q22-B017-L144,-25.158
S03-Q23-B016-L123,79.338
S05-Q21-B018-L097,114.937
S05-Q21-B018-L098,114.883
S05-Q21-B018-L099,114.872
S05-Q21-B018-L100,113.403
S03-Q23-B016-L124,79.024
S06-Q22-B017-L145,-25.105
S05-Q21-B018-L101,113.526
S03-Q23-B016-L125,78.799
S05-Q21-B018-L102,113.650
S03-Q23-B016-L126,78.517
S05-Q21-B018-L103,113.701
S05-Q21-B018-L104,113.790
S05-Q21-B018-L105,113.779
S03-Q23-B016-L127,78.248
S06-Q22-B017-L146,-25.063
S03-Q23-B016-L128,77.997
S05-Q21-B018-L106,113.760
S05-Q21-B018-L107,113.785
S03-Q23-B016-L129,77.781
S05-Q21-B018-L108,113.828
S05-Q21-B018-L109,113.827
S03-Q23-B016-L130,77.507
S05-Q21-B018-L110,113.879
S06-Q22-B017-L147,-25.015
S03-Q23-B016-L131,77.283
S05-Q21-B018-L111,113.932
S03-Q23-B016-L132,79.679
S05-Q21-B018-L112,113.947
S05-Q21-B018-L113,113.903
S03-Q23-B016-L133,80.129
S06-Q22-B017-L148,-25.090
S05-Q21-B018-L114,113.876
S03-Q23-B016-L134,79.905
S05-Q21-B018-L115,113.781
S03-Q23-B016-L135,79.693
S06-Q22-B017-L149,-25.211
S05-Q21-B018-L116,113.728
S03-Q23-B016-L136,79.439
S05-Q21-B018-L117,113.811
S05-Q21-B018-L118,113.622
S05-Q21-B018-L119,113.574
S03-Q23-B016-L137,79.185
S05-Q21-B018-L120,113.550
S05-Q21-B018-L121,113.486
S03-Q23-B016-L138,78.932
S06-Q22-B017-L150,-25.332
S03-Q23-B016-L139,78.678
S05-Q21-B018-L122,113.442
S05-Q21-B018-L123,113.385
S03-Q23-B016-L140,78.416
S05-Q21-B018-L124,113.376
S03-Q23-B016-L141,78.155
S06-Q22-B017-L151,-25.453
S05-Q21-B018-L125,113.332
S03-Q23-B016-L142,77.895
S05-Q21-B018-L126,113.283
S05-Q21-B018-L127,113.288
S03-Q23-B016-L143,77.644
S06-Q22-B017-L152,-25.575
S05-Q21-B018-L128,113.318
S03-Q23-B016-L144,77.338
S05-Q21-B018-L129,113.383
S03-Q23-B016-L145,77.161
S05-Q21-B018-L130,113.319
S03-Q23-B016-L146,76.790
S05-Q21-B018-L131,113.330
S06-Q22-B017-L153,-25.696
S03-Q23-B016-L147,76.404
S05-Q21-B018-L132,113.340
S05-Q21-B018-L133,113.368
S05-Q21-B018-L134,113.402
S03-Q23-B016-L148,78.082
S05-Q21-B018-L135,113.396
S03-Q23-B016-L149,78.202
S06-Q22-B017-L154,-25.818
S05-Q21-B018-L136,113.334
S03-Q23-B016-L150,77.953
S05-Q21-B018-L137,112.462
S03-Q23-B016-L151,77.705
S05-Q21-B018-L138,112.597
S03-Q23-B016-L152,77.444
S06-Q22-B017-L155,-25.939
S05-Q21-B018-L139,112.680
S03-Q23-B016-L153,77.194
S05-Q21-B018-L140,112.838
S05-Q21-B018-L141,112.903
S03-Q23-B016-L154,76.951
S05-Q21-B018-L142,112.922
S03-Q23-B016-L155,76.710
S06-Q22-B017-L156,-26.060
S05-Q21-B018-L143,112.914
S05-Q21-B018-L144,112.954
S03-Q23-B016-L156,76.486
S05-Q21-B018-L145,112.953
S03-Q23-B016-L157,76.227
S05-Q21-B018-L146,112.974
S05-Q21-B018-L147,112.993
S03-Q23-B016-L158,75.986
S05-Q21-B018-L148,113.040
S06-Q22-B017-L157,-26.181
S03-Q23-B016-L159,75.744
S03-Q23-B016-L160,75.503
S05-Q21-B018-L149,112.954
S03-Q23-B016-L161,75.200
S05-Q21-B018-L150,112.902
S03-Q23-B016-L162,74.772
S06-Q22-B017-L158,-26.311
S05-Q21-B018-L151,112.854
S05-Q21-B018-L152,112.802
S03-Q23-B016-L163,77.361
S05-Q21-B018-L153,112.749
S03-Q23-B016-L164,77.662
S05-Q21-B018-L154,112.696
S05-Q21-B018-L155,112.643
S06-Q22-B017-L159,-26.501
S03-Q23-B016-L165,77.415
S03-Q23-B016-L166,77.173
S05-Q21-B018-L156,112.590
S05-Q21-B018-L157,112.537
S05-Q21-B018-L158,112.484
S03-Q23-B016-L167,76.932
S05-Q21-B018-L159,112.441
S06-Q22-B017-L160,-26.670
S03-Q23-B016-L168,76.691
S05-Q21-B018-L160,112.397
S03-Q23-B016-L169,76.449
S05-Q21-B018-L161,112.354
S05-Q21-B018-L162,112.350
S03-Q23-B016-L170,76.208
S06-Q22-B017-L161,-25.877
S05-Q21-B018-L163,112.362
S03-Q23-B016-L171,75.966
S05-Q21-B018-L164,112.347
S05-Q21-B018-L165,112.355
S03-Q23-B016-L172,75.725
S03-Q23-B016-L173,75.484
S05-Q21-B018-L166,112.360
S05-Q21-B018-L167,112.379
S06-Q22-B017-L162,-25.881
S03-Q23-B016-L174,75.243
S05-Q21-B018-L168,112.421
S03-Q23-B016-L175,75.001
S05-Q21-B018-L169,112.431
S03-Q23-B016-L176,74.667
S05-Q21-B018-L170,112.442
S06-Q22-B017-L163,-25.881
S05-Q21-B018-L171,112.453
S03-Q23-B016-L177,74.295
S05-Q21-B018-L172,112.463
S03-Q23-B016-L178,75.605
S05-Q21-B018-L173,112.474
S03-Q23-B016-L179,75.418
S05-Q21-B018-L174,110.028
S06-Q22-B017-L164,-25.865
S05-Q21-B018-L175,110.062
S03-Q23-B016-L180,75.117
S05-Q21-B018-L176,110.095
S05-Q21-B018-L177,110.129
S05-Q21-B018-L178,110.162
S03-Q23-B016-L181,74.872
S06-Q22-B017-L165,-25.775
S03-Q23-B016-L182,74.677
S05-Q21-B018-L179,110.199
S03-Q23-B016-L183,74.555
S05-Q21-B018-L180,110.270
S03-Q23-B016-L184,74.432
S05-Q21-B018-L181,110.268
S05-Q21-B018-L182,110.140
S06-Q22-B017-L166,-25.690
S03-Q23-B016-L185,74.298
S05-Q21-B018-L183,110.079
S05-Q21-B018-L184,109.981
S03-Q23-B016-L186,74.175
S05-Q21-B018-L185,109.901
S05-Q21-B018-L186,109.825
S06-Q22-B017-L167,-25.602
S03-Q23-B016-L187,74.058
S05-Q21-B018-L187,109.810
S03-Q23-B016-L188,73.965
S05-Q21-B018-L188,109.598
S06-Q22-B017-L168,-25.512
S03-Q23-B016-L189,73.811
S05-Q21-B018-L189,109.510
S03-Q23-B016-L190,73.634
S05-Q21-B018-L190,109.477
S05-Q21-B018-L191,109.410
S03-Q23-B016-L191,73.261
S05-Q21-B018-L192,109.362
S06-Q22-B017-L169,-25.427
S03-Q23-B017-L001,-33.704
S05-Q21-B018-L193,109.349
S03-Q23-B017-L002,-33.506
S05-Q21-B018-L194,109.306
S05-Q21-B018-L195,109.308
S06-Q22-B017-L170,-25.325
S05-Q21-B018-L196,109.344
S03-Q23-B017-L003,-33.262
S05-Q21-B018-L197,109.403
S03-Q23-B017-L004,-33.030
S05-Q21-B018-L198,109.340
S03-Q23-B017-L005,-32.812
S03-Q23-B017-L006,-32.588
S05-Q21-B018-L199,109.377
S03-Q23-B017-L007,-32.375
S05-Q21-B018-L200,109.400
S06-Q22-B017-L171,-25.241
S05-Q21-B018-L201,109.399
S03-Q23-B017-L008,-32.301
S05-Q21-B018-L202,109.397
S03-Q23-B017-L009,-32.227
S05-Q21-B018-L203,109.443
S03-Q23-B017-L010,-32.153
S05-Q21-B018-L204,109.467
S05-Q21-B018-L205,109.439
S03-Q23-B017-L011,-31.993
S06-Q22-B017-L172,-25.161
S05-Q21-B018-L206,109.504
S05-Q21-B018-L207,109.465
S03-Q23-B017-L012,-31.827
S05-Q21-B018-L208,109.509
S03-Q23-B017-L013,-31.637
S05-Q21-B018-L209,109.553
S05-Q21-B018-L210,109.596
S06-Q22-B017-L173,-25.077
S03-Q23-B017-L014,-31.457
S05-Q21-B018-L211,109.545
S03-Q23-B017-L015,-31.278
S05-Q21-B018-L212,109.627
S03-Q23-B017-L016,-31.103
S06-Q22-B017-L174,-24.989
S05-Q21-B018-L213,109.661
S03-Q23-B017-L017,-30.910
S05-Q21-B018-L214,109.679
S03-Q23-B017-L018,-34.365
S05-Q21-B018-L215,109.712
S06-Q22-B017-L175,-24.914
S05-Q21-B018-L216,109.760
S05-Q21-B018-L217,109.703
S03-Q23-B017-L019,-34.084
S05-Q21-B018-L218,109.638
S03-Q23-B017-L020,-33.804
S05-Q21-B018-L219,109.465
S06-Q22-B017-L176,-24.851
S03-Q23-B017-L021,-33.524
S05-Q21-B018-L220,109.278
S05-Q21-B018-L221,109.066
S05-Q21-B018-L222,108.913
S03-Q23-B017-L022,-33.242
S05-Q21-B018-L223,108.808
S03-Q23-B017-L023,-32.962
S05-Q21-B018-L224,108.718
S06-Q22-B017-L177,-24.946
S03-Q23-B017-L024,-32.682
S05-Q21-B018-L225,108.594
S03-Q23-B017-L025,-32.401
S05-Q21-B018-L226,108.539
S05-Q21-B018-L227,108.442
S03-Q23-B017-L026,-32.121
S05-Q21-B018-L228,108.392
S06-Q22-B017-L178,-25.097
S03-Q23-B017-L027,-31.840
S05-Q21-B018-L229,108.279
S03-Q23-B017-L028,-31.559
S05-Q21-B018-L230,108.348
S03-Q23-B017-L029,-31.279
S05-Q21-B018-L231,108.327
S06-Q22-B017-L179,-25.237
S03-Q23-B017-L030,-30.997
S05-Q21-B018-L232,108.367
S05-Q21-B018-L233,108.358
S03-Q23-B017-L031,-30.717
S05-Q21-B018-L234,108.372
S03-Q23-B017-L032,-30.498
S05-Q21-B018-L235,108.386
S05-Q21-B018-L236,108.408
S03-Q23-B017-L033,-30.314
S06-Q22-B017-L180,-25.421
S05-Q21-B018-L237,108.400
S05-Q21-B018-L238,108.444
S03-Q23-B017-L034,-30.133
S03-Q23-B017-L035,-34.496
S05-Q21-B018-L239,108.422
S03-Q23-B017-L036,-34.226
S06-Q22-B017-L181,-25.590
S05-Q21-B018-L240,108.437
S03-Q23-B017-L037,-33.937
S05-Q21-B018-L241,108.503
S05-Q21-B018-L242,108.517
S03-Q23-B017-L038,-33.649
S03-Q23-B017-L039,-33.366
S05-Q21-B018-L243,108.560
S06-Q22-B017-L182,-25.775
S03-Q23-B017-L040,-33.079
S05-Q21-B018-L244,108.635
S05-Q21-B018-L245,108.737
S05-Q21-B018-L246,108.758
S03-Q23-B017-L041,-32.795
S05-Q21-B018-L247,108.774
S03-Q23-B017-L042,-32.513
S06-Q22-B017-L183,-25.956
S05-Q21-B018-L248,108.340
S05-Q21-B018-L249,108.330
S03-Q23-B017-L043,-34.748
S05-Q21-B018-L250,108.190
S05-Q21-B018-L251,108.047
S03-Q23-B017-L044,-34.499
S05-Q21-B018-L252,107.983
S06-Q22-B017-L184,-26.121
S05-Q21-B018-L253,107.919
S03-Q23-B017-L045,-34.252
S03-Q23-B017-L046,-34.000
S05-Q21-B018-L254,107.843
S03-Q23-B017-L047,-33.747
S05-Q21-B018-L255,107.778
S03-Q23-B017-L048,-33.497
S05-Q21-B018-L256,107.716
S06-Q22-B017-L185,-26.316
S05-Q21-B018-L257,107.663
S05-Q21-B018-L258,107.601
S03-Q23-B017-L049,-33.244
S05-Q21-B018-L259,107.414
S03-Q23-B017-L050,-34.835
S05-Q21-B018-L260,107.240
S06-Q22-B017-L186,-26.488
S03-Q23-B017-L051,-34.581
S05-Q21-B018-L261,107.061
S05-Q21-B018-L262,106.885
S03-Q23-B017-L052,-34.331
S05-Q21-B018-L263,106.699
S05-Q21-B018-L264,106.516
S03-Q23-B017-L053,-34.076
S06-Q22-B017-L187,-26.679
S03-Q23-B017-L054,-33.825
S05-Q21-B018-L265,106.332
S03-Q23-B017-L055,-33.574
S05-Q21-B018-L266,106.146
S05-Q21-B018-L267,105.963
S05-Q21-B018-L268,105.915
S03-Q23-B017-L056,-33.319
S06-Q22-B017-L188,-26.851
S05-Q21-B018-L269,105.867
S03-Q23-B017-L057,-35.228
S05-Q21-B018-L270,105.822
S03-Q23-B017-L058,-34.995
S03-Q23-B017-L059,-34.758
S05-Q21-B018-L271,105.781
S05-Q21-B018-L272,105.724
S06-Q22-B017-L189,-27.022
S03-Q23-B017-L060,-34.506
S05-Q21-B018-L273,105.681
S03-Q23-B017-L061,-34.253
S05-Q21-B018-L274,105.630
S03-Q23-B017-L062,-33.999
S06-Q22-B017-L190,-27.138
S05-Q21-B018-L275,105.580
S05-Q21-B020-L001,107.186
S03-Q23-B018-L001,20.598
S03-Q23-B019-L001,53.955
S05-Q21-B021-L001,109.576
S03-Q23-B020-L001,45.177
S06-Q22-B019-L001,-1.426
S05-Q21-B027-L001,110.906
S03-Q23-B023-L001,-3.102
S03-Q23-B021-L001,48.601
S05-Q21-B022-L001,139.161
S06-Q23-B001-L001,-31.108
S05-Q21-B030-L001,112.941
S03-Q23-B022-L001,47.960
S05-Q21-B022-L002,140.911
S03-Q23-B026-L001,9.397
S05-Q21-B022-L003,146.094
S03-Q23-B026-L002,7.847
S05-Q21-B022-L004,150.449
S03-Q23-B026-L003,8.320
S03-Q23-B026-L004,10.264
S05-Q21-B028-L001,96.210
S03-Q23-B026-L005,11.394
S03-Q23-B027-L001,69.405
S05-Q21-B018-L276,105.380
S03-Q23-B023-L002,-3.228
S05-Q23-B005-L001,121.191
S03-Q23-B024-L001,34.722
S05-Q23-B005-L002,121.368
S03-Q23-B028-L001,45.555
S05-Q21-B030-L002,116.488
S05-Q23-B005-L003,120.185
S05-Q21-B030-L003,109.690
S03-Q23-B023-L003,-2.784
S06-Q23-B006-L001,18.179
S03-Q23-B023-L004,-3.196
S05-Q21-B024-L001,100.826
S03-Q23-B023-L005,-3.423
S05-Q21-B026-L001,110.997
S03-Q23-B023-L006,-4.224
S05-Q21-B019-L001,95.122
S06-Q22-B017-L191,-25.947
S03-Q23-B023-L007,-4.007
S05-Q21-B019-L002,96.915
S03-Q23-B028-L002,41.886
S05-Q21-B026-L002,112.516
S05-Q21-B026-L003,115.227
S06-Q22-B018-L001,-31.683
S05-Q21-B030-L004,106.401
S03-Q23-B024-L002,33.183
S03-Q23-B028-L003,38.372
S05-Q21-B026-L004,116.484
S06-Q23-B006-L002,18.245
S03-Q23-B024-L003,31.904
S05-Q21-B019-L003,99.750
S03-Q23-B024-L004,32.637
S05-Q23-B005-L004,119.126
S03-Q23-B024-L005,31.127
S06-Q22-B018-L002,-31.760
S05-Q21-B026-L005,118.212
S05-Q21-B026-L006,120.862
S03-Q23-B027-L002,72.480
S05-Q21-B013-L264,95.571
S03-Q23-B024-L006,31.089
S05-Q21-B030-L005,103.541
S03-Q01-B014-L001,-34.377
S06-Q22-B017-L192,-26.719
S03-Q23-B024-L007,30.787
S03-Q23-B027-L003,71.350
S05-Q21-B024-L002,103.801
S03-Q01-B014-L002,-33.320
S03-Q23-B024-L008,31.914
S05-Q21-B013-L265,99.177
S06-Q23-B011-L001,88.739
S03-Q23-B024-L009,32.481
S05-Q21-B024-L003,107.126
S05-Q21-B024-L004,109.060
S05-Q21-B024-L005,111.479
S03-Q23-B024-L010,33.865
S03-Q23-B024-L011,35.124
S05-Q21-B018-L277,104.934
S03-Q23-B024-L012,34.999
S06-Q23-B002-L001,5.547
S03-Q23-B028-L004,36.049
S05-Q21-B024-L006,113.819
S05-Q21-B024-L007,116.081
S03-Q23-B028-L005,37.550
S03-Q23-B028-L006,36.709
S05-Q21-B031-L001,151.659
S05-Q21-B031-L002,152.057
S05-Q21-B031-L003,151.081
S03-Q23-B028-L007,37.292
S05-Q21-B031-L004,145.645
S05-Q21-B031-L005,143.127
S03-Q01-B008-L001,-36.043
S03-Q23-B028-L008,37.456
S05-Q21-B031-L006,140.555
S05-Q21-B032-L001,117.467
S03-Q23-B028-L009,37.297
S05-Q21-B032-L002,113.514
S03-Q23-B027-L004,73.381
S05-Q21-B032-L003,110.496
S03-Q23-B029-L001,60.976
S05-Q21-B025-L001,108.122
S06-Q22-B018-L003,-32.051
S05-Q21-B032-L004,107.930
S03-Q23-B029-L002,59.260
S05-Q21-B032-L005,106.613
S03-Q01-B008-L002,-34.472
S05-Q21-B032-L006,105.516
S05-Q23-B005-L005,115.811
S05-Q21-B012-L240,144.517
S03-Q23-B029-L003,57.037
S06-Q22-B017-L193,-27.496
S03-Q23-B029-L004,57.197
S03-Q01-B013-L001,-34.366
S05-Q21-B025-L002,109.763
S03-Q23-B029-L005,58.599
S03-Q23-B029-L006,57.116
S05-Q22-B001-L001,134.465
S06-Q22-B018-L004,-32.491
S03-Q23-B029-L007,56.720
S05-Q21-B023-L001,134.897
S05-Q22-B001-L002,132.073
S05-Q22-B001-L003,121.723
S03-Q23-B029-L008,55.604
S05-Q21-B025-L003,112.125
S03-Q23-B029-L009,53.555
S03-Q23-B029-L010,64.127
S03-Q23-B029-L011,52.901
S05-Q22-B001-L004,120.161
S06-Q22-B018-L005,-32.662
S03-Q23-B024-L013,36.727
S03-Q24-B001-L001,21.329
S05-Q21-B032-L007,112.553
S05-Q22-B001-L005,119.673
S03-Q24-B001-L002,19.957
S03-Q23-B024-L014,33.978
S03-Q23-B024-L015,32.305
S03-Q24-B001-L003,13.850
S05-Q23-B005-L006,111.782
S06-Q22-B017-L194,-27.543
S03-Q24-B001-L004,12.445
S03-Q24-B001-L005,14.693
S05-Q21-B019-L004,101.926
S05-Q21-B032-L008,110.734
S05-Q22-B003-L001,117.010
S03-Q23-B024-L016,31.906
S06-Q23-B006-L003,18.584
S05-Q21-B025-L004,113.367
S03-Q23-B029-L012,61.513
S05-Q22-B004-L001,88.484
S03-Q23-B029-L013,53.693
S03-Q23-B024-L017,31.648
S05-Q21-B025-L005,115.668
S03-Q24-B001-L006,14.752
S05-Q21-B032-L009,116.383
S06-Q22-B018-L006,-33.543
S03-Q24-B001-L007,10.252
S05-Q22-B003-L002,114.867
S03-Q24-B001-L008,21.922
S05-Q22-B003-L003,113.336
S05-Q22-B004-L002,86.450
S03-Q23-B029-L014,52.041
S03-Q23-B024-L018,34.626
S05-Q21-B024-L008,110.978
S05-Q22-B004-L003,83.723
S03-Q23-B029-L015,64.426
S03-Q01-B007-L001,-34.339
S06-Q22-B018-L007,-34.559
S05-Q21-B032-L010,114.647
S05-Q21-B019-L005,105.400
S03-Q24-B001-L009,20.982
S03-Q23-B024-L019,37.343
S03-Q24-B002-L001,57.580
S05-Q22-B004-L004,80.290
S03-Q24-B001-L010,22.473
S05-Q22-B004-L005,87.562
S03-Q24-B002-L002,57.386
S06-Q23-B006-L004,18.091
S05-Q22-B004-L006,79.891
S03-Q24-B002-L003,52.697
S05-Q22-B004-L007,79.639
S05-Q21-B019-L006,108.494
S03-Q24-B002-L004,47.684
S06-Q22-B017-L195,-29.173
S05-Q22-B004-L008,76.240
S03-Q01-B007-L002,-33.287
S05-Q21-B018-L278,106.538
S05-Q21-B032-L011,109.684
S03-Q24-B002-L005,46.513
S06-Q23-B003-L001,23.026
S05-Q22-B004-L009,74.261
S03-Q23-B028-L010,33.544
S05-Q22-B004-L010,74.882
S06-Q23-B003-L002,22.571
S03-Q01-B008-L003,-33.327
S03-Q24-B002-L006,48.900
S05-Q22-B004-L011,74.675
S05-Q22-B004-L012,77.068
S06-Q23-B006-L005,17.375
S03-Q24-B002-L007,46.064
S05-Q22-B004-L013,70.345
S03-Q24-B002-L008,46.421
S05-Q22-B004-L014,73.235
S05-Q22-B004-L015,70.061
S06-Q23-B006-L006,16.442
S05-Q20-B031-L115,93.496
S03-Q23-B027-L005,70.934
S05-Q22-B007-L001,132.026
S03-Q23-B028-L011,33.790
S05-Q22-B007-L002,130.231
S05-Q22-B007-L003,118.097
S03-Q24-B002-L009,45.830
S03-Q24-B002-L010,48.544
S05-Q22-B004-L016,72.088
S06-Q23-B006-L007,17.671
S03-Q24-B002-L011,45.148
S05-Q22-B007-L004,115.686
S03-Q24-B003-L001,11.752
S05-Q20-B031-L116,96.130
S06-Q23-B006-L008,15.961
S05-Q22-B004-L017,70.404
S03-Q23-B029-L016,64.507
S05-Q22-B005-L001,123.629
S03-Q24-B003-L002,10.550
S05-Q22-B005-L002,121.327
S05-Q22-B005-L003,118.094
S05-Q22-B007-L005,112.691
S03-Q23-B029-L017,58.926
S06-Q23-B006-L009,16.486
S03-Q24-B002-L012,47.132
S03-Q24-B003-L003,11.688
S05-Q22-B007-L006,112.725
S03-Q23-B011-L113,15.328
S03-Q23-B029-L018,56.198
S05-Q22-B007-L007,110.336
S03-Q24-B003-L004,8.523
S06-Q23-B006-L010,15.332
S03-Q24-B003-L005,8.525
S05-Q22-B007-L008,111.015
S03-Q24-B002-L013,47.900
S05-Q22-B011-L001,147.395
S06-Q23-B006-L011,14.806
S03-Q24-B003-L006,10.664
S03-Q24-B003-L007,6.852
S03-Q24-B003-L008,6.799
S06-Q23-B006-L012,14.336
S03-Q24-B003-L009,6.690
S03-Q24-B003-L010,4.223
S03-Q24-B003-L011,4.124
S06-Q23-B006-L013,15.363
S03-Q24-B003-L012,4.102
S03-Q24-B003-L013,1.960
S03-Q24-B003-L014,2.089
S03-Q24-B003-L015,2.127
S03-Q23-B029-L019,63.929
S03-Q24-B003-L016,-1.197
S03-Q24-B003-L017,-0.699
S03-Q24-B003-L018,-0.820
S03-Q24-B003-L019,-3.626
S05-Q22-B010-L001,91.449
S03-Q24-B003-L020,-3.342
S06-Q23-B006-L014,16.872
S03-Q24-B004-L001,40.995
S05-Q22-B007-L009,107.575
S03-Q24-B003-L021,-3.313
S03-Q24-B003-L022,6.732
S03-Q24-B004-L002,43.460
S05-Q22-B007-L010,109.157
S03-Q24-B004-L003,43.502
S03-Q24-B004-L004,38.218
S03-Q24-B004-L005,41.562
S03-Q24-B004-L006,44.777
S06-Q23-B006-L015,13.246
S05-Q21-B032-L012,108.371
S03-Q24-B004-L007,38.787
S05-Q22-B007-L011,106.658
S03-Q24-B004-L008,39.607
S03-Q24-B004-L009,38.703
S05-Q22-B016-L001,101.086
S03-Q24-B004-L010,38.182
S03-Q24-B002-L014,50.927
S06-Q23-B006-L016,11.103
S05-Q22-B004-L018,68.628
S03-Q24-B004-L011,37.255
S05-Q22-B007-L012,103.843
S05-Q21-B024-L009,100.248
S06-Q23-B007-L001,-0.744
S03-Q24-B004-L012,35.877
S03-Q24-B004-L013,36.863
S05-Q21-B025-L006,118.042
S03-Q24-B004-L014,38.334
S05-Q22-B016-L002,98.935
S03-Q24-B004-L015,33.850
S05-Q22-B009-L001,119.263
S03-Q24-B004-L016,33.132
S06-Q23-B007-L002,-0.460
S03-Q24-B004-L017,44.643
S03-Q24-B004-L018,35.907
S05-Q22-B016-L003,96.377
S03-Q24-B004-L019,34.623
S03-Q24-B004-L020,31.660
S03-Q24-B001-L011,21.676
S03-Q24-B004-L021,35.580
S05-Q22-B016-L004,97.874
S06-Q23-B006-L017,11.764
S03-Q24-B004-L022,32.207
S06-Q23-B007-L003,2.850
S03-Q24-B005-L001,69.623
S05-Q22-B016-L005,94.806
S03-Q24-B005-L002,75.382
S05-Q22-B016-L006,94.781
S03-Q24-B005-L003,80.189
S03-Q24-B005-L004,80.815
S06-Q23-B007-L004,5.500
S03-Q24-B005-L005,72.109
S03-Q24-B005-L006,78.937
S05-Q22-B016-L007,91.593
S03-Q24-B005-L007,70.493
S03-Q24-B005-L008,75.825
S06-Q23-B007-L005,-3.476
S03-Q24-B005-L009,70.923
S05-Q22-B016-L008,91.521
S03-Q23-B023-L008,-3.140
S03-Q24-B005-L010,76.013
S05-Q22-B009-L002,121.350
S06-Q23-B008-L001,-28.283
S03-Q24-B005-L011,79.426
S03-Q24-B005-L012,71.454
S03-Q24-B005-L013,78.825
S05-Q22-B009-L003,123.386
